CVE_ENTIDAD,ENTIDAD,CVE_MUNICIPIO,MUNICIPIO,CVE_LOCALIDAD,LOCALIDAD,INSTITUCION,NOMBRE_INSTITUCION,ESCUELA,NOMBRE_ESCUELA,CV_CONTROL,CONTROL,CV_SUBCONTROL,C_SUBCONTROL,ESC_POS_ESC,ALUM_POS_ESC,POS_HOMBRES_ESC,POS_MUJERES_ESC,NI_POS_TOTALES_ESC,NI_POS_HOMBRES_ESC,NI_POS_MUJERES_ESC,EGRE_POS_TOTAL_ESC,EGRE_POS_HOMBRES_ESC,EGRE_POS_MUJERES_ESC,TITU_POS_TOTAL_ESC,TITU_POS_HOMBRES_ESC,TITU_POS_MUJERES_ESC
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0100O,UNIVERSIDAD CUAUHNAHUAC,17PSU0147F,UNIVERSIDAD CUAUHNÁHUAC PLANTEL VISTA HERMOSA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,12,JOJUTLA,1,JOJUTLA,17MSU0100O,UNIVERSIDAD CUAUHNAHUAC,17PSU0167T,"UNIVERSIDAD CUAUHNÁHUAC, PLANTEL JOJUTLA",2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,4,AYALA,26,TENEXTEPANGO,17MSU0100O,UNIVERSIDAD CUAUHNAHUAC,17PSU0168S,"UNIVERSIDAD CUAUHNÁHUAC, PLANTEL TENEXTEPANGO",2,PRIVADO,1,PRIVADO,1,3,0,3,3,0,3,0,0,0,0,0,0
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0101N,CENTRO UNIVERSITARIO CIFE,17PSU0115N,CENTRO UNIVERSITARIO CIFE,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,8,EMILIANO ZAPATA,1,EMILIANO ZAPATA,17MSU0102M,INSTITUTO DE ESTUDIOS SUPERIORES PARA LA PAZ Y EL DESARROLLO,17PSU0116M,INSTITUTO DE ESTUDIOS SUPERIORES PARA LA PAZ Y EL DESARROLLO,2,PRIVADO,1,PRIVADO,1,33,9,24,33,9,24,14,4,10,0,0,0
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0103L,ESCUELA DE ENFERMERIA FLORENCIA NIGHTINGALE CRUZ ROJA DELEGACION CUERNAVACA,17PSU0117L,ESCUELA DE ENFERMERIA FLORENCIA NIGHTINGALE CRUZ ROJA DELEGACION CUERNAVACA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0103L,ESCUELA DE ENFERMERIA FLORENCIA NIGHTINGALE CRUZ ROJA DELEGACION CUERNAVACA,17PSU0119J,ESCUELA DE ENFERMERIA FLORENCIA NIGHTIGALE,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0105J,CENTRO DE ESTUDIOS UNIVERSITARIOS INTERNATIONAL HOUSE,17PSU0121Y,CENTRO DE ESTUDIOS UNIVERSITARIOS INTERNATIONAL HOUSE,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,6,CUAUTLA,1,CUAUTLA,17MSU0106I,CENTRO UNIVERSITARIO CENTRAL HISPANA,17PSU0123W,CENTRO UNIVERSITARIO CENTRAL HISPANA,2,PRIVADO,1,PRIVADO,1,66,17,49,66,17,49,36,6,30,22,1,21
17,MORELOS,6,CUAUTLA,1,CUAUTLA,17MSU0106I,CENTRO UNIVERSITARIO CENTRAL HISPANA,17PSU0145H,UNIVERSITARIO LIBRE,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,29,YAUTEPEC,24,LA JOYA,17MSU0107H,INSTITUTO UNIVERSITARIO MONTE ALBAN,17PSU0124V,INSTITUTO UNIVERSITARIO MONTE ALBAN,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,6,CUAUTLA,1,CUAUTLA,17MSU0108G,CENTRO DE ESTUDIOS UNIVERSITARIOS SAEMANN,17PSU0125U,CENTRO DE ESTUDIOS UNIVERSITARIOS SAEMANN,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0109F,CENTRO UNIVERSITARIO DE ESTUDIOS GLOBALES,17PSU0126T,CENTRO UNIVERSITARIO DE ESTUDIOS GLOBALES,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0111U,CENTRO DE ESTUDIOS MEDIA SUPERIOR Y SUPERIOR CETEC,17PSU0127S,CENTRO DE ESTUDIOS MEDIA SUPERIOR Y SUPERIOR CETEC,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0112T,INSTITUTO DE INGENIEROS DE MORELOS,17PSU0128R,INSTITUTO DE INGENIEROS DE MORELOS,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,18,TEMIXCO,51,CAMPO EL RAYO (ACATLIPA),17MSU0113S,CENTRO DE ESTUDIOS UNIVERSITARIOS M. FREEDMAN,17PSU0129Q,CENTRO DE ESTUDIOS UNIVERSITARIOS M. FREEDMAN,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0114R,COLEGIO DE ESTUDIOS DE POSGRADO DE LA CIUDAD DE MEXICO PLANTEL CUERNAVACA,17PSU0130F,COLEGIO DE ESTUDIOS DE POSGRADO DE LA CIUDAD DE MEXICO PLANTEL CUERNAVACA,2,PRIVADO,1,PRIVADO,1,3,3,0,0,0,0,0,0,0,8,1,7
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0115Q,EL COLEGIO DE MORELOS,17ESU0003D,EL COLEGIO DE MORELOS,1,PÚBLICO,2,ESTATAL,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,6,CUAUTLA,1,CUAUTLA,17MSU0116P,CENTRO UNIVERSITARIO LIBERTAD,17PSU0134B,CENTRO UNIVERSITARIO LIBERTAD,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,6,CUAUTLA,64,HÉROE DE NACOZARI,17MSU0117O,CENTRO UNIVERSITARIO BENJAMÍN FRANKLIN,17PSU0135A,CENTRO UNIVERSITARIO BENJAMÍN FRANKLIN,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0118N,CENTRO EDUCATIVO MORELENSE PLANTEL CENTRO,17PSU0138Y,CENTRO EDUCATIVO MORELENSE PLANTEL CENTRO,2,PRIVADO,1,PRIVADO,1,97,56,41,58,28,30,116,61,55,58,31,27
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0118N,CENTRO EDUCATIVO MORELENSE PLANTEL CENTRO,17PSU0162Y,CENTRO EDUCATIVO MORELENSE PLANTEL DEL PARQUE,2,PRIVADO,1,PRIVADO,1,2,1,1,0,0,0,0,0,0,0,0,0
17,MORELOS,6,CUAUTLA,1,CUAUTLA,17MSU0120B,CENTRO DE ESTUDIOS PROFESIONALES EN REABILITACIÓN DEL ESTADO DE MORELOS (CEPREM),17PSU0139X,CENTRO DE ESTUDIOS PROFESIONALES EN REHABILITACIÓN DEL ESTADO DE MORELOS (CEPREM),2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0121A,CENTRO CULTURAL UNIVERSITARIO NUEVA VIZCAYA,17PSU0141L,CENTRO CULTURAL UNIVERSITARIO NUEVA VIZCAYA,2,PRIVADO,1,PRIVADO,1,6,6,0,6,6,0,2,2,0,0,0,0
17,MORELOS,12,JOJUTLA,1,JOJUTLA,17MSU0122Z,CENTRO DE ESTUDIOS UNIVERSITARIOS MORELOS,17PSU0143J,CENTRO DE ESTUDIOS UNIVERSITARIOS MORELOS,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0123Z,INSTITUTO DE CAPACITACIÓN ODONTOLÓGICO DE MORELOS (INCOM),17PSU0144I,INSTITUTO DE CAPACITACIÓN ODONTOLÓGICO DE MORELOS (INCOM),2,PRIVADO,1,PRIVADO,1,90,38,52,43,19,24,0,0,0,0,0,0
17,MORELOS,14,MAZATEPEC,8,COLONIA EL FLORIDO,17MSU0124Y,COLEGIO VOLTERRA,17PSU0089F,COLEGIO VOLTERRA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,29,YAUTEPEC,1,YAUTEPEC DE ZARAGOZA,17MSU0126W,CENTRO UNIVERSITARIO JAPONES DE MORELOS,17PSU0148E,CENTRO UNIVERSITARIO JAPONES DE MORELOS,2,PRIVADO,1,PRIVADO,1,14,7,7,0,0,0,4,1,3,0,0,0
17,MORELOS,6,CUAUTLA,1,CUAUTLA,17MSU0127V,CENTRO EDUCATIVO EN ESTUDIOS SUPERIORES,17PSU0149D,CENTRO EMPRESARIAL EN ESTUDIOS SUPERIORES,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0128U,INSTITUTO UNIVERSITARIO ID MUSIC,17PSU0150T,INSTITUTO UNIVERSITARIO ID MUSIC,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0129T,CENTRO UNIVERSITARIO BONAMPAK CAMPUS CUERNAVACA,17PSU0151S,CENTRO UNIVERSITARIO BONAMPAK CAMPUS CUERNAVACA,2,PRIVADO,1,PRIVADO,1,15,7,8,9,5,4,10,5,5,0,0,0
17,MORELOS,6,CUAUTLA,1,CUAUTLA,17MSU0130I,CENTRO DE ESTUDIOS UNIVERSITARIOS CUCEP,17PSU0152R,CENTRO DE ESTUDIOS UNIVERSITARIOS CUCEP,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0131H,UNIVERSIDAD AMERICANA ONLINE,17PSU0156N,UNIVERSIDAD AMERICANA ONLINE,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,6,CUAUTLA,1,CUAUTLA,17MSU0132G,CENTRO DE ESTUDIOS SUPERIORES DE AMERICA,17PSU0153Q,CENTRO DE ESTUDIOS SUPERIORES DE AMERICA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0133F,CENTRO UNIVERSITARIO CLICK,17PSU0154P,CENTRO UNIVERSITARIO CLICK,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,6,CUAUTLA,1,CUAUTLA,17MSU0134E,INSTITUTO DE COMPETENCIAS EDUCATIVAS Y PROFESIONALES,17PSU0157M,INSTITUTO DE COMPETENCIAS EDUCATIVAS Y PROFESIONALES,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,18,TEMIXCO,1,TEMIXCO,17MSU0135D,INSTITUTO SUPERIOR GES ACADÉMICO,17PSU0158L,INSTITUTO SUPERIOR GES ACADÉMICO,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0136C,INSTITUTO DE POSGRADO EN INTELIGENCIA ARTIFICIAL,17PSU0159K,INSTITUTO DE POSGRADO EN INTELIGENCIA ARTIFICIAL,2,PRIVADO,1,PRIVADO,1,12,7,5,0,0,0,0,0,0,0,0,0
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0141O,CENTRO UNIVERSITARIO EN CIENCIAS SOCIALES Y FORENSES,17PSU0160Z,CENTRO UNIVERSITARIO EN CIENCIAS SOCIALES Y FORENSES,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,12,JOJUTLA,1,JOJUTLA,17MSU0142N,CENTRO UNIVERSITARIO ESTEFANIA CASTAÑEDA,17PSU0161Z,CENTRO UNIVERSITARIO ESTEFANIA CASTAÑEDA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0143M,INSTITUTO DE ESTUDIOS SUPERIORES CARL ROGERS,17PSU0163X,INSTITUTO DE ESTUDIOS SUPERIORES CARL ROGERS,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,7,CUERNAVACA,123,COLONIA MILPILLAS,17MSU0144L,CENTRO UNIVERSITARIO CASTELLANO,17PSU0164W,CENTRO UNIVERSITARIO CASTELLANO,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,30,YECAPIXTLA,1,YECAPIXTLA,17MSU0145K,CENTRO UNIVERSITARIO ROSARIO CASTELLANOS,17PSU0165V,CENTRO UNIVERSITARIO ROSARIO CASTELLANOS,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,6,CUAUTLA,1,CUAUTLA,17MSU0146J,INSTITUTO INTEGRAL ARTÍSTICO,17PSU0166U,INSTITUTO INTEGRAL ARTÍSTICO,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,6,CUAUTLA,1,CUAUTLA,17MSU0149G,INSTITUTO UNIVERSITARIO UNIGES,17PSU0171F,INSTITUTO UNIVERSITARIO UNIGES,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,31,ZACATEPEC,1,ZACATEPEC DE HIDALGO,17MSU0237A,INSTITUTO TECNOLOGICO DE ZACATEPEC,17DIT0009T,INSTITUTO TECNOLOGICO DE ZACATEPEC,1,PÚBLICO,1,FEDERAL,1,48,23,25,22,12,10,6,1,5,12,4,8
17,MORELOS,6,CUAUTLA,136,AMPLIACIÓN IZTACCÍHUATL,17MSU0310T,INSTITUTO TECNOLOGICO DE CUAUTLA,17DIT0005X,INSTITUTO TECNOLOGICO DE CUAUTLA,1,PÚBLICO,1,FEDERAL,1,82,42,40,0,0,0,5,1,4,5,1,4
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0330G,CENTRO UNIVERSITARIO ANGLOAMERICANO,17PSU1190A,CENTRO UNIVERSITARIO ANGLOAMERICANO,2,PRIVADO,1,PRIVADO,1,5,2,3,5,2,3,6,2,4,5,2,3
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0332E,UNIVERSIDAD INTERNACIONAL,17PSU0003J,UNIVERSIDAD INTERNACIONAL,2,PRIVADO,1,PRIVADO,1,116,37,79,93,29,64,48,19,29,18,10,8
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0333D,UNIVERSIDAD DEL VALLE DE CUERNAVACA,17PSU0004I,UNIVERSIDAD DEL VALLE DE CUERNAVACA,2,PRIVADO,1,PRIVADO,1,12,4,8,10,4,6,4,3,1,0,0,0
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0333D,UNIVERSIDAD DEL VALLE DE CUERNAVACA,17PSU0122X,UNIVERSIDAD DEL VALLE DE CUERNAVACA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0337Z,INSTITUTO SAPIENTIA,17PSU0008E,INSTITUTO SAPIENTIA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0338Z,UNIVERSIDAD LOYOLA DE AMERICA,17PSU0009D,UNIVERSIDAD LOYOLA DE AMERICA,2,PRIVADO,1,PRIVADO,1,1,0,1,0,0,0,0,0,0,0,0,0
17,MORELOS,6,CUAUTLA,134,AMPLIACIÓN GABRIEL TEPEPA,17MSU0340N,ESCUELA NORMAL URBANA FEDERAL DE CUAUTLA,17DNL0004A,ESCUELA NORMAL URBANA FEDERAL DE CUAUTLA,1,PÚBLICO,5,FEDERAL TRANSFERIDO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,33,TEMOAC,2,AMILCINGO,17MSU0342L,GRAL. EMILIANO ZAPATA,17DNL0001D,GRAL. EMILIANO ZAPATA,1,PÚBLICO,5,FEDERAL TRANSFERIDO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0343K,LIC. BENITO JUAREZ,17PNL0001I,LIC. BENITO JUAREZ,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0345I,NORMAL SUPERIOR DEL ESTADO DE MORELOS,17PNL0002H,NORMAL SUPERIOR DEL ESTADO DE MORELOS,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,17MSU0345I,NORMAL SUPERIOR DEL ESTADO DE MORELOS,17PSU0118K,CENTRO UNIVERSITARIO VILLAVICENCIO,2,PRIVADO,1,PRIVADO,1,52,23,29,14,7,7,50,8,42,21,10,11
18,NAYARIT,20,BAHÍA DE BANDERAS,27,CRUZ DE HUANACAXTLE,18MSU0002M,INSTITUTO TECNOLOGICO DE BAHIA DE BANDERAS,18DIT0003Y,INSTITUTO TECNOLOGICO DE BAHIA DE BANDERAS,1,PÚBLICO,1,FEDERAL,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,15,SANTIAGO IXCUINTLA,1,SANTIAGO IXCUINTLA,18MSU0004K,UNIVERSIDAD TECNOLOGICA DE LA COSTA,18EUT0002T,UNIVERSIDAD TECNOLOGICA DE LA COSTA,1,PÚBLICO,2,ESTATAL,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0005J,UNIVERSIDAD UNIVER PLANTEL NAYARIT,18PSU0008D,UNIVERSIDAD UNIVER PLANTEL NAYARIT,2,PRIVADO,1,PRIVADO,1,120,64,56,76,38,38,74,29,45,9,6,3
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0006I,UNIVERSIDAD VIZCAYA DE LAS AMERICAS,18PSU0004H,UNIVERSIDAD VIZCAYA DE LAS AMERICAS,2,PRIVADO,1,PRIVADO,1,21,9,12,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0009F,UNIVERSIDAD DEL VALLE DE ATEMAJAC,18PSU0009C,UNIVERSIDAD DEL VALLE DE ATEMAJAC,2,PRIVADO,1,PRIVADO,1,60,20,40,13,4,9,13,4,9,11,2,9
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0010V,INSTITUTO ESTATAL DE EDUCACION NORMAL DE NAYARIT,18ENL0001B,INSTITUTO ESTATAL DE EDUCACION NORMAL DE NAYARIT,1,PÚBLICO,2,ESTATAL,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0011U,ESCUELA ESPECIAL DE BELLAS ARTES PROFESORA CARMEN FONSECA RODRIGUEZ,18PAL0001D,ESCUELA ESPECIAL DE BELLAS ARTES PROFESORA CARMEN FONSECA RODRIGUEZ,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0012T,"ESCUELA ESPECIAL FOLKLORICA TEPIC, A. C.",18PAL0002C,"ESCUELA ESPECIAL FOLKLORICA TEPIC, A. C.",2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0013S,ESCUELA DE DANZA MEXICANA PROFR. JAIME BUENTELLO BAZAN,18PAL0003B,ESCUELA DE DANZA MEXICANA PROFR. JAIME BUENTELLO BAZAN,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0014R,ESCUELA DE DANZA FOLKLORICA MACUILXOCHITL,18PAL0004A,ESCUELA DE DANZA FOLKLORICA MACUILXOCHITL,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,20,BAHÍA DE BANDERAS,59,NUEVO NAYARIT,18MSU0017O,UNIVERSIDAD TECNOLOGICA DE BAHIA DE BANDERAS,18EUT0003S,UNIVERSIDAD TECNOLOGICA DE BAHIA DE BANDERAS,1,PÚBLICO,2,ESTATAL,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0019M,UNIVERSIDAD AUTONOMA DE NAYARIT,18USU0004T,UNIDAD ACADEMICA DE ENFERMERIA,1,PÚBLICO,3,AUTÓNOMO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0019M,UNIVERSIDAD AUTONOMA DE NAYARIT,18USU0005S,UNIDAD ACADEMICA DE CIENCIAS QUIMICO BIOLOGICAS Y FARMACEUTICAS,1,PÚBLICO,3,AUTÓNOMO,1,4,2,2,0,0,0,0,0,0,0,0,0
18,NAYARIT,8,XALISCO,1,XALISCO,18MSU0019M,UNIVERSIDAD AUTONOMA DE NAYARIT,18USU0007Q,UNIDAD ACADÉMICA DE ARTES,1,PÚBLICO,3,AUTÓNOMO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0019M,UNIVERSIDAD AUTONOMA DE NAYARIT,18USU0008P,CENTRO ESPECIALIZADO DE EDUCACION VIRTUAL,1,PÚBLICO,3,AUTÓNOMO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0019M,UNIVERSIDAD AUTONOMA DE NAYARIT,18USU0009O,UNIDAD ACADEMICA DE SALUD INTEGRAL,1,PÚBLICO,3,AUTÓNOMO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0019M,UNIVERSIDAD AUTONOMA DE NAYARIT,18USU0010D,UNIDAD ACADÉMICA DE EDUCACIÓN Y HUMANIDADES,1,PÚBLICO,3,AUTÓNOMO,1,8,2,6,6,1,5,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0019M,UNIVERSIDAD AUTONOMA DE NAYARIT,18USU0018W,UNIDAD ACADÉMICA DE CIENCIAS SOCIALES,1,PÚBLICO,3,AUTÓNOMO,1,20,7,13,2,0,2,0,0,0,0,0,0
18,NAYARIT,2,AHUACATLÁN,1,AHUACATLÁN,18MSU0019M,UNIVERSIDAD AUTONOMA DE NAYARIT,18USU0019V,UNIDAD ACADÉMICA DE AHUACATLÁN,1,PÚBLICO,3,AUTÓNOMO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,6,IXTLÁN DEL RÍO,1,IXTLÁN DEL RÍO,18MSU0019M,UNIVERSIDAD AUTONOMA DE NAYARIT,18USU0020K,UNIDAD ACADÉMICA DE IXTLÁN DEL RÍO,1,PÚBLICO,3,AUTÓNOMO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,20,BAHÍA DE BANDERAS,1,VALLE DE BANDERAS,18MSU0019M,UNIVERSIDAD AUTONOMA DE NAYARIT,18USU0021J,UNIDAD ACADÉMICA DE BAHÍA DE BANDERAS,1,PÚBLICO,3,AUTÓNOMO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,1,ACAPONETA,1,ACAPONETA,18MSU0019M,UNIVERSIDAD AUTONOMA DE NAYARIT,18USU0022I,UNIDAD ACADÉMICA DEL NORTE DEL ESTADO DE NAYARIT,1,PÚBLICO,3,AUTÓNOMO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0019M,UNIVERSIDAD AUTONOMA DE NAYARIT,18USU0469Z,UNIDAD ACADEMICA DE ECONOMIA,1,PÚBLICO,3,AUTÓNOMO,1,20,9,11,12,5,7,12,8,4,7,5,2
18,NAYARIT,4,COMPOSTELA,1,COMPOSTELA,18MSU0019M,UNIVERSIDAD AUTONOMA DE NAYARIT,18USU0473L,UNIDAD ACADEMICA DE MEDICINA VETERINARIA Y ZOOTECNIA,1,PÚBLICO,3,AUTÓNOMO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,12,SAN BLAS,31,MATANCHÉN (LA AGUADA),18MSU0019M,UNIVERSIDAD AUTONOMA DE NAYARIT,18USU0934E,UNIDAD ACADEMICA DE INGENIERIA PESQUERA,1,PÚBLICO,3,AUTÓNOMO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0019M,UNIVERSIDAD AUTONOMA DE NAYARIT,18USU0935D,UNIDAD ACADEMICA DE TURISMO,1,PÚBLICO,3,AUTÓNOMO,1,17,6,11,0,0,0,7,3,4,7,3,4
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0019M,UNIVERSIDAD AUTONOMA DE NAYARIT,18USU1504V,UNIDAD ACADEMICA DE DERECHO,1,PÚBLICO,3,AUTÓNOMO,1,5,1,4,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0019M,UNIVERSIDAD AUTONOMA DE NAYARIT,18USU1505U,UNIDAD ACADEMICA DE CONTADURIA Y ADMINISTRACION,1,PÚBLICO,3,AUTÓNOMO,1,4,4,0,0,0,0,5,3,2,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0019M,UNIVERSIDAD AUTONOMA DE NAYARIT,18USU1506T,UNIDAD ACADEMICA DE ODONTOLOGIA,1,PÚBLICO,3,AUTÓNOMO,1,8,2,6,0,0,0,0,0,0,0,0,0
18,NAYARIT,8,XALISCO,1,XALISCO,18MSU0019M,UNIVERSIDAD AUTONOMA DE NAYARIT,18USU1507S,UNIDAD ACADEMICA DE AGRICULTURA,1,PÚBLICO,3,AUTÓNOMO,1,60,34,26,17,10,7,32,13,19,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0019M,UNIVERSIDAD AUTONOMA DE NAYARIT,18USU1786T,UNIDAD ACADEMICA DE CIENCIAS E INGENIERIAS,1,PÚBLICO,3,AUTÓNOMO,1,5,4,1,5,4,1,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0019M,UNIVERSIDAD AUTONOMA DE NAYARIT,18USU1787S,UNIDAD ACADEMICA DE MEDICINA HUMANA,1,PÚBLICO,3,AUTÓNOMO,1,257,124,133,0,0,0,60,27,33,0,0,0
